Date,Low,High,Close,Volume,Open
2013-05-22 23:59:59.999,122.0,124.0009994506836,123.88899993896484,0.0,122.88999938964844
2013-05-23 23:59:59.999,123.0999984741211,126.93399810791016,126.69999694824219,0.0,123.80000305175781
2013-05-24 23:59:59.999,125.71900177001953,133.85000610351562,133.1999969482422,0.0,126.30000305175781
2013-05-25 23:59:59.999,128.89999389648438,133.218994140625,131.97999572753906,0.0,133.10000610351562
2013-05-26 23:59:59.999,130.61500549316406,136.0,133.47999572753906,0.0,131.98599243164062
2013-05-27 23:59:59.999,124.69999694824219,135.46499633789062,129.7449951171875,0.0,133.5
2013-05-28 23:59:59.999,125.5999984741211,130.5800018310547,129.0,0.0,129.77000427246094
2013-05-29 23:59:59.999,127.66200256347656,132.58999633789062,132.3000030517578,0.0,129.0
2013-05-30 23:59:59.999,127.0,132.25,128.7989959716797,0.0,132.25
2013-05-31 23:59:59.999,126.4000015258789,129.89999389648438,129.0,0.0,128.7989959716797
2013-06-01 23:59:59.999,127.1989974975586,129.77999877929688,129.3000030517578,0.0,128.81500244140625
2013-06-02 23:59:59.999,115.05000305175781,129.39999389648438,122.29199981689453,0.0,129.3000030517578
2013-06-03 23:59:59.999,116.0,122.5,122.22200012207031,0.0,122.5
2013-06-04 23:59:59.999,119.0999984741211,123.83999633789062,121.41999816894531,0.0,120.73699951171875
2013-06-05 23:59:59.999,119.89900207519531,123.46900177001953,121.6500015258789,0.0,121.4000015258789
2013-06-06 23:59:59.999,117.25,123.0999984741211,118.0,0.0,121.9000015258789
2013-06-07 23:59:59.999,106.41999816894531,119.0,111.5,0.0,118.97000122070312
2013-06-08 23:59:59.999,107.30000305175781,111.41500091552734,108.30000305175781,0.0,111.0
2013-06-09 23:59:59.999,88.5,108.98999786376953,100.0,0.0,107.89199829101562
2013-06-10 23:59:59.999,95.00199890136719,110.10099792480469,106.3499984741211,0.0,100.43699645996094
2013-06-11 23:59:59.999,104.0,109.5999984741211,108.9000015258789,0.0,106.3499984741211
2013-06-12 23:59:59.999,106.73400115966797,111.78700256347656,108.1500015258789,0.0,109.0
2013-06-13 23:59:59.999,100.52999877929688,110.30000305175781,104.0,0.0,108.7760009765625
2013-06-14 23:59:59.999,98.0,104.69999694824219,99.97889709472656,0.0,103.9489974975586
2013-06-15 23:59:59.999,98.0,103.69999694824219,99.98809814453125,0.0,100.0
2013-06-16 23:59:59.999,98.94660186767578,101.5999984741211,99.51000213623047,0.0,99.80000305175781
2013-06-17 23:59:59.999,99.0,102.20999908447266,101.69999694824219,0.0,99.9000015258789
2013-06-18 23:59:59.999,101.03299713134766,111.11100006103516,107.4000015258789,0.0,101.94999694824219
2013-06-19 23:59:59.999,105.75499725341797,110.2249984741211,108.25,0.0,107.05000305175781
2013-06-20 23:59:59.999,107.5,114.30000305175781,110.1500015258789,0.0,108.2509994506836
2013-06-21 23:59:59.999,107.68499755859375,114.98999786376953,109.5,0.0,111.29000091552734
2013-06-22 23:59:59.999,107.51399993896484,109.95600128173828,108.30000305175781,0.0,109.5
2013-06-23 23:59:59.999,106.23400115966797,108.80000305175781,107.5999984741211,0.0,108.19999694824219
2013-06-24 23:59:59.999,100.9800033569336,108.33399963378906,102.73699951171875,0.0,107.9000015258789
2013-06-25 23:59:59.999,101.01000213623047,106.47000122070312,103.94999694824219,0.0,102.08999633789062
2013-06-26 23:59:59.999,102.79199981689453,105.48899841308594,104.0,0.0,103.3290023803711
2013-06-27 23:59:59.999,101.0999984741211,104.0,101.43699645996094,0.0,104.0
2013-06-28 23:59:59.999,92.33300018310547,101.73699951171875,94.64920043945312,0.0,101.73699951171875
2013-06-29 23:59:59.999,93.0,99.98999786376953,94.99400329589844,0.0,94.66000366210938
2013-06-30 23:59:59.999,94.22229766845703,98.12229919433594,96.61399841308594,0.0,94.9990005493164
2013-07-01 23:59:59.999,86.29720306396484,97.66490173339844,88.05000305175781,0.0,97.51000213623047
2013-07-02 23:59:59.999,87.51000213623047,92.30000305175781,90.13400268554688,0.0,88.05000305175781
2013-07-03 23:59:59.999,76.97920227050781,90.981201171875,77.52999877929688,0.0,90.40499877929688
2013-07-04 23:59:59.999,72.0,83.1050033569336,80.52580261230469,0.0,78.88999938964844
2013-07-05 23:59:59.999,65.5260009765625,80.0,68.43099975585938,0.0,79.98999786376953
2013-07-06 23:59:59.999,66.81999969482422,75.0,70.27729797363281,0.0,68.50499725341797
2013-07-07 23:59:59.999,66.62000274658203,74.56109619140625,74.56109619140625,0.0,68.7490005493164
2013-07-08 23:59:59.999,72.5999984741211,80.0,76.51599884033203,0.0,76.5
2013-07-09 23:59:59.999,72.5199966430664,78.30000305175781,76.69400024414062,0.0,76.0
2013-07-10 23:59:59.999,76.19999694824219,87.0,86.76000213623047,0.0,76.72000122070312
2013-07-11 23:59:59.999,85.07990264892578,90.27999877929688,88.9800033569336,0.0,88.0
2013-07-12 23:59:59.999,88.16600036621094,104.0,93.59490203857422,0.0,88.97899627685547
2013-07-13 23:59:59.999,88.06220245361328,98.25,98.13390350341797,0.0,93.98989868164062
2013-07-14 23:59:59.999,92.86000061035156,98.69999694824219,94.69129943847656,0.0,98.69999694824219
2013-07-15 23:59:59.999,93.11000061035156,101.9000015258789,98.40019989013672,0.0,93.6050033569336
2013-07-16 23:59:59.999,96.1416015625,99.86229705810547,97.45079803466797,0.0,98.89029693603516
2013-07-17 23:59:59.999,96.18000030517578,99.97000122070312,98.5,0.0,96.70999908447266
2013-07-18 23:59:59.999,86.19999694824219,98.80000305175781,90.58000183105469,0.0,98.5
2013-07-19 23:59:59.999,87.80000305175781,95.20010375976562,92.16999816894531,0.0,90.06890106201172
2013-07-20 23:59:59.999,89.27110290527344,93.0999984741211,89.39009857177734,0.0,92.0
2013-07-21 23:59:59.999,88.0,91.94999694824219,90.7573013305664,0.0,89.82140350341797
2013-07-22 23:59:59.999,90.07540130615234,91.99800109863281,91.61000061035156,0.0,91.99800109863281
2013-07-23 23:59:59.999,91.5999984741211,96.81929779052734,95.55850219726562,0.0,91.5999984741211
2013-07-24 23:59:59.999,93.0,95.98999786376953,94.51000213623047,0.0,95.55850219726562
2013-07-25 23:59:59.999,93.8656997680664,97.33000183105469,96.9000015258789,0.0,94.50499725341797
2013-07-26 23:59:59.999,96.0,97.46910095214844,96.02020263671875,0.0,96.94999694824219
2013-07-27 23:59:59.999,93.0,96.99500274658203,94.11599731445312,0.0,96.02010345458984
2013-07-28 23:59:59.999,94.0,100.5770034790039,99.75599670410156,0.0,94.4000015258789
2013-07-29 23:59:59.999,98.45500183105469,102.5,101.19999694824219,0.0,98.5999984741211
2013-07-30 23:59:59.999,100.47000122070312,107.98999786376953,107.98999786376953,0.0,101.48899841308594
2013-07-31 23:59:59.999,103.87999725341797,111.34400177001953,106.08999633789062,0.0,107.94999694824219
2013-08-01 23:59:59.999,103.01100158691406,108.0,104.0,0.0,106.21299743652344
2013-08-02 23:59:59.999,101.21099853515625,108.0,104.5009994506836,0.0,104.85600280761719
2013-08-03 23:59:59.999,102.00199890136719,105.77999877929688,104.00499725341797,0.0,104.5009994506836
2013-08-04 23:59:59.999,103.52300262451172,105.94999694824219,105.14399719238281,0.0,104.94999694824219
2013-08-05 23:59:59.999,105.0,107.7699966430664,106.22000122070312,0.0,105.12000274658203
2013-08-06 23:59:59.999,105.55699920654297,107.38200378417969,106.75,0.0,106.72000122070312
2013-08-07 23:59:59.999,106.75,106.75,106.75,0.0,106.75
2013-08-08 23:59:59.999,101.26000213623047,106.75,103.0,0.0,106.75
2013-08-09 23:59:59.999,101.93499755859375,105.75,102.80000305175781,0.0,103.06999969482422
2013-08-10 23:59:59.999,102.41000366210938,103.9000015258789,103.0,0.0,102.80000305175781
2013-08-11 23:59:59.999,102.75499725341797,105.19000244140625,105.0,0.0,103.0
2013-08-12 23:59:59.999,103.5,108.0,106.63600158691406,0.0,105.0
2013-08-13 23:59:59.999,104.6500015258789,109.3499984741211,109.0,0.0,106.98999786376953
2013-08-14 23:59:59.999,108.0009994506836,114.99500274658203,112.56199645996094,0.0,109.55500030517578
2013-08-15 23:59:59.999,109.0,113.24500274658203,109.98999786376953,0.0,112.56199645996094
2013-08-16 23:59:59.999,108.51699829101562,112.30000305175781,108.99400329589844,0.0,109.99500274658203
2013-08-17 23:59:59.999,108.2249984741211,113.75,113.5,0.0,108.99400329589844
2013-08-18 23:59:59.999,112.0,114.68800354003906,113.5,0.0,112.75
2013-08-19 23:59:59.999,111.77100372314453,123.06199645996094,119.0,0.0,113.37999725341797
2013-08-20 23:59:59.999,117.50800323486328,123.01100158691406,121.20500183105469,0.0,119.0
2013-08-21 23:59:59.999,119.68199920654297,124.91400146484375,123.30000305175781,0.0,121.20999908447266
2013-08-22 23:59:59.999,120.5999984741211,123.5,121.1500015258789,0.0,123.30000305175781
2013-08-23 23:59:59.999,118.44400024414062,122.0,118.5009994506836,0.0,122.0
2013-08-24 23:59:59.999,118.0199966430664,121.38999938964844,120.04499816894531,0.0,118.51000213623047
2013-08-25 23:59:59.999,119.16999816894531,122.98699951171875,122.11100006103516,0.0,119.60299682617188
2013-08-26 23:59:59.999,119.93000030517578,122.75499725341797,120.05599975585938,0.0,122.11100006103516
2013-08-27 23:59:59.999,120.06999969482422,127.23999786376953,126.5,0.0,120.06999969482422
2013-08-28 23:59:59.999,122.62000274658203,127.31999969482422,122.62000274658203,0.0,126.4800033569336
2013-08-29 23:59:59.999,122.20999908447266,123.69999694824219,122.38999938964844,0.0,122.62000274658203
2013-08-30 23:59:59.999,120.98999786376953,135.75,133.49000549316406,0.0,122.3499984741211
2013-08-31 23:59:59.999,132.72000122070312,140.88999938964844,135.35000610351562,0.0,133.08999633789062
2013-09-01 23:59:59.999,134.80999755859375,145.80999755859375,138.33999633789062,0.0,135.13999938964844
2013-09-02 23:59:59.999,134.88999938964844,146.5,135.85000610351562,0.0,138.6300048828125
2013-09-03 23:59:59.999,133.0,138.33999633789062,136.77000427246094,0.0,135.61000061035156
2013-09-04 23:59:59.999,123.61000061035156,144.5,126.73999786376953,0.0,136.52999877929688
2013-09-05 23:59:59.999,121.83000183105469,131.44000244140625,126.43000030517578,0.0,126.76000213623047
2013-09-06 23:59:59.999,119.1500015258789,127.33999633789062,119.1500015258789,0.0,126.48999786376953
2013-09-07 23:59:59.999,118.45999908447266,125.94000244140625,124.1500015258789,0.0,118.88999938964844
2013-09-08 23:59:59.999,120.48999786376953,124.72000122070312,121.66000366210938,0.0,124.12999725341797
2013-09-09 23:59:59.999,119.75,129.05999755859375,127.11000061035156,0.0,121.86000061035156
2013-09-10 23:59:59.999,125.9000015258789,129.74000549316406,125.91000366210938,0.0,127.2699966430664
2013-09-11 23:59:59.999,123.2699966430664,137.8300018310547,135.25,0.0,125.88999938964844
2013-09-12 23:59:59.999,131.80999755859375,136.0800018310547,133.1300048828125,0.0,135.5500030517578
2013-09-13 23:59:59.999,132.27000427246094,137.5800018310547,134.97999572753906,0.0,132.8300018310547
2013-09-14 23:59:59.999,128.8699951171875,135.85000610351562,129.22000122070312,0.0,135.00999450683594
2013-09-15 23:59:59.999,128.25999450683594,131.44000244140625,130.3699951171875,0.0,129.39999389648438
2013-09-16 23:59:59.999,129.77000427246094,132.72000122070312,131.72000122070312,0.0,130.86000061035156
2013-09-17 23:59:59.999,124.88999938964844,132.75999450683594,131.66000366210938,0.0,131.58999633789062
2013-09-18 23:59:59.999,130.5399932861328,133.1999969482422,131.47000122070312,0.0,131.7100067138672
2013-09-19 23:59:59.999,128.4499969482422,131.77000427246094,129.64999389648438,0.0,131.3699951171875
2013-09-20 23:59:59.999,126.68000030517578,135.6199951171875,127.04000091552734,0.0,129.6999969482422
2013-09-21 23:59:59.999,126.23999786376953,128.61000061035156,127.43000030517578,0.0,126.94999694824219
2013-09-22 23:59:59.999,126.58999633789062,133.94000244140625,129.1199951171875,0.0,127.87000274658203
2013-09-23 23:59:59.999,125.66000366210938,132.72500610351562,125.94999694824219,0.0,128.97999572753906
2013-09-24 23:59:59.999,125.38999938964844,127.45999908447266,127.25,0.0,126.05000305175781
2013-09-25 23:59:59.999,127.33000183105469,129.69000244140625,128.22000122070312,0.0,127.37999725341797
2013-09-26 23:59:59.999,127.31999969482422,134.9340057373047,128.3800048828125,0.0,128.2100067138672
2013-09-27 23:59:59.999,128.49000549316406,134.74000549316406,133.77999877929688,0.0,128.94000244140625
2013-09-28 23:59:59.999,132.55999755859375,135.6300048828125,134.77999877929688,0.0,133.77000427246094
2013-09-29 23:59:59.999,134.7100067138672,140.61000061035156,137.33999633789062,0.0,134.89999389648438
2013-09-30 23:59:59.999,130.27000427246094,138.35000610351562,133.0,0.0,137.14999389648438
2013-10-01 23:59:59.999,131.5500030517578,134.6300048828125,132.17999267578125,0.0,132.67999267578125
2013-10-02 23:59:59.999,102.25,133.58999633789062,114.12999725341797,0.0,132.0500030517578
2013-10-03 23:59:59.999,111.81999969482422,123.62999725341797,123.62999725341797,0.0,114.44999694824219
2013-10-04 23:59:59.999,123.41000366210938,130.08999633789062,129.00999450683594,0.0,123.41000366210938
2013-10-05 23:59:59.999,128.02999877929688,130.44000244140625,128.5500030517578,0.0,128.6300048828125
2013-10-06 23:59:59.999,126.1500015258789,129.66000366210938,129.0,0.0,128.36000061035156
2013-10-07 23:59:59.999,126.36000061035156,130.27000427246094,126.94000244140625,0.0,129.42999267578125
2013-10-08 23:59:59.999,124.70999908447266,127.47000122070312,126.0,0.0,126.73999786376953
2013-10-09 23:59:59.999,125.58000183105469,131.75,130.69000244140625,0.0,125.8499984741211
2013-10-10 23:59:59.999,129.25999450683594,131.5,130.58999633789062,0.0,130.6699981689453
2013-10-11 23:59:59.999,129.63999938964844,131.80999755859375,130.89999389648438,0.0,130.75
2013-10-12 23:59:59.999,130.55999755859375,135.66000366210938,135.19000244140625,0.0,130.89999389648438
2013-10-13 23:59:59.999,134.5500030517578,138.66000366210938,138.1300048828125,0.0,135.19000244140625
2013-10-14 23:59:59.999,138.89999389648438,144.1199951171875,140.52000427246094,0.0,139.27000427246094
2013-10-15 23:59:59.999,139.1300048828125,145.38999938964844,145.24000549316406,0.0,140.77000427246094
2013-10-16 23:59:59.999,142.42999267578125,152.22999572753906,142.5500030517578,0.0,145.64999389648438
2013-10-17 23:59:59.999,142.41000366210938,147.4199981689453,146.25,0.0,142.41000366210938
2013-10-18 23:59:59.999,145.57000732421875,155.9600067138672,155.9600067138672,0.0,146.3699951171875
2013-10-19 23:59:59.999,155.6999969482422,177.47999572753906,172.4199981689453,0.0,155.91000366210938
2013-10-20 23:59:59.999,168.9499969482422,174.91000366210938,174.61000061035156,0.0,171.66000366210938
2013-10-21 23:59:59.999,174.8000030517578,184.82000732421875,182.2100067138672,0.0,174.8000030517578
2013-10-22 23:59:59.999,182.64999389648438,196.27000427246094,193.75999450683594,0.0,182.64999389648438
2013-10-23 23:59:59.999,192.3800048828125,213.6199951171875,213.6199951171875,0.0,193.36000061035156
2013-10-24 23:59:59.999,168.52000427246094,217.4199981689453,198.22999572753906,0.0,214.3000030517578
2013-10-25 23:59:59.999,168.5,198.8699951171875,186.69000244140625,0.0,197.69000244140625
2013-10-26 23:59:59.999,175.75,188.41000366210938,177.32000732421875,0.0,187.4499969482422
2013-10-27 23:59:59.999,176.60000610351562,196.44000244140625,196.44000244140625,0.0,176.60000610351562
2013-10-28 23:59:59.999,192.05999755859375,198.6199951171875,198.5500030517578,0.0,196.2100067138672
2013-10-29 23:59:59.999,198.5500030517578,204.7899932861328,204.38999938964844,0.0,198.5500030517578
2013-10-30 23:59:59.999,199.97000122070312,209.16000366210938,199.97000122070312,0.0,204.38999938964844
2013-10-31 23:59:59.999,198.85000610351562,205.17999267578125,204.0,0.0,199.8300018310547
2013-11-01 23:59:59.999,202.1300048828125,206.64999389648438,206.17999267578125,0.0,203.89999389648438
2013-11-02 23:59:59.999,201.64999389648438,207.75999450683594,206.22000122070312,0.0,205.80999755859375
2013-11-03 23:59:59.999,203.99000549316406,215.0500030517578,215.0500030517578,0.0,205.99000549316406
2013-11-04 23:59:59.999,213.94000244140625,231.00999450683594,229.10000610351562,0.0,214.66000366210938
2013-11-05 23:59:59.999,226.22000122070312,250.66000366210938,245.24000549316406,0.0,229.2100067138672
2013-11-06 23:59:59.999,244.77999877929688,263.0,262.5,0.0,244.77999877929688
2013-11-07 23:59:59.999,261.54998779296875,304.1700134277344,296.4100036621094,0.0,261.67999267578125
2013-11-08 23:59:59.999,296.92999267578125,338.6600036621094,338.1099853515625,0.0,297.8500061035156
2013-11-09 23:59:59.999,319.7099914550781,370.82000732421875,339.1099853515625,0.0,338.5799865722656
2013-11-10 23:59:59.999,277.239990234375,350.70001220703125,326.6199951171875,0.0,348.82000732421875
2013-11-11 23:59:59.999,311.7799987792969,351.2699890136719,342.44000244140625,0.0,325.4100036621094
2013-11-12 23:59:59.999,342.79998779296875,362.80999755859375,360.3299865722656,0.0,343.05999755859375
2013-11-13 23:59:59.999,359.79998779296875,414.04998779296875,407.3699951171875,0.0,360.9700012207031
2013-11-14 23:59:59.999,395.19000244140625,425.8999938964844,420.20001220703125,0.0,406.4100036621094
2013-11-15 23:59:59.999,396.1099853515625,437.8900146484375,417.95001220703125,0.0,419.4100036621094
2013-11-16 23:59:59.999,415.57000732421875,450.260009765625,440.2200012207031,0.0,417.2799987792969
2013-11-17 23:59:59.999,440.239990234375,500.5799865722656,492.1099853515625,0.0,440.9599914550781
2013-11-18 23:59:59.999,494.94000244140625,703.780029296875,703.5599975585938,0.0,496.5799865722656
2013-11-19 23:59:59.999,456.3900146484375,806.1099853515625,584.6099853515625,0.0,712.760009765625
2013-11-20 23:59:59.999,448.45001220703125,599.6500244140625,590.8300170898438,0.0,577.97998046875
2013-11-21 23:59:59.999,577.2899780273438,733.4000244140625,722.4299926757812,0.0,594.3200073242188
2013-11-22 23:59:59.999,668.1300048828125,780.8499755859375,771.4400024414062,0.0,724.0700073242188
2013-11-23 23:59:59.999,771.7000122070312,844.969970703125,797.8200073242188,0.0,771.7000122070312
2013-11-24 23:59:59.999,722.8699951171875,807.3599853515625,774.25,0.0,795.6300048828125
2013-11-25 23:59:59.999,754.4299926757812,810.6799926757812,799.1099853515625,0.0,773.02001953125
2013-11-26 23:59:59.999,800.7999877929688,928.5399780273438,928.0999755859375,0.0,805.72998046875
2013-11-27 23:59:59.999,891.6799926757812,1001.9600219726562,1001.9600219726562,0.0,923.8499755859375
2013-11-28 23:59:59.999,962.1699829101562,1077.56005859375,1031.949951171875,0.0,1003.3800048828125
2013-11-29 23:59:59.999,1000.6400146484375,1146.969970703125,1131.969970703125,0.0,1042.010009765625
2013-11-30 23:59:59.999,1106.6099853515625,1156.1400146484375,1129.4300537109375,0.0,1129.3699951171875
2013-12-01 23:59:59.999,801.8200073242188,1133.0799560546875,955.8499755859375,0.0,1128.9200439453125
2013-12-02 23:59:59.999,938.4099731445312,1055.4200439453125,1043.3299560546875,0.0,951.4199829101562
2013-12-03 23:59:59.999,1011.2100219726562,1096.0,1078.280029296875,0.0,1046.4000244140625
2013-12-04 23:59:59.999,1070.1600341796875,1156.1199951171875,1151.1700439453125,0.0,1077.5799560546875
2013-12-05 23:59:59.999,897.1099853515625,1154.3599853515625,1045.1099853515625,0.0,1152.72998046875
2013-12-06 23:59:59.999,829.4500122070312,1042.3800048828125,829.4500122070312,0.0,1042.3800048828125
2013-12-07 23:59:59.999,640.219970703125,854.6400146484375,698.22998046875,0.0,835.3200073242188
2013-12-08 23:59:59.999,670.8800048828125,802.510009765625,795.8699951171875,0.0,697.3099975585938
2013-12-09 23:59:59.999,780.9000244140625,921.9299926757812,893.1900024414062,0.0,793.7999877929688
2013-12-10 23:59:59.999,892.3200073242188,997.22998046875,988.510009765625,0.0,892.3200073242188
2013-12-11 23:59:59.999,834.22998046875,1001.5800170898438,878.47998046875,0.0,989.0700073242188
2013-12-12 23:59:59.999,844.9500122070312,901.9400024414062,873.260009765625,0.0,882.780029296875
2013-12-13 23:59:59.999,860.0499877929688,941.7899780273438,892.5800170898438,0.0,874.97998046875
2013-12-14 23:59:59.999,858.3599853515625,904.6500244140625,872.5999755859375,0.0,899.8499755859375
2013-12-15 23:59:59.999,825.0,886.1599731445312,876.1199951171875,0.0,875.2899780273438
2013-12-16 23:59:59.999,668.25,882.25,705.969970703125,0.0,880.3300170898438
2013-12-17 23:59:59.999,630.8800048828125,754.8300170898438,682.1199951171875,0.0,706.3699951171875
2013-12-18 23:59:59.999,420.510009765625,679.3200073242188,522.7000122070312,0.0,678.2000122070312
2013-12-19 23:59:59.999,502.8900146484375,707.22998046875,691.9600219726562,0.0,519.0599975585938
2013-12-20 23:59:59.999,595.3300170898438,729.1599731445312,625.3200073242188,0.0,694.219970703125
2013-12-21 23:59:59.999,579.1699829101562,654.27001953125,605.6599731445312,0.0,619.9000244140625
2013-12-22 23:59:59.999,585.6400146484375,666.739990234375,617.1799926757812,0.0,601.780029296875
2013-12-23 23:59:59.999,611.0399780273438,680.9099731445312,673.4099731445312,0.0,613.0599975585938
2013-12-24 23:59:59.999,645.7100219726562,684.3900146484375,665.5800170898438,0.0,672.3599853515625
2013-12-25 23:59:59.999,649.47998046875,682.7000122070312,682.2100219726562,0.0,666.3099975585938
2013-12-26 23:59:59.999,683.9400024414062,777.75,761.97998046875,0.0,683.9400024414062
2013-12-27 23:59:59.999,713.5999755859375,777.510009765625,735.0700073242188,46862700.0,763.280029296875
2013-12-28 23:59:59.999,705.3499755859375,747.0599975585938,727.8300170898438,32505800.0,737.97998046875
2013-12-29 23:59:59.999,714.4400024414062,748.6099853515625,745.0499877929688,19011300.0,728.0499877929688
2013-12-30 23:59:59.999,740.239990234375,766.5999755859375,756.1300048828125,20707700.0,741.3499755859375
2013-12-31 23:59:59.999,738.1699829101562,760.5800170898438,754.010009765625,20897300.0,760.3200073242188
2014-01-01 23:59:59.999,754.969970703125,775.3499755859375,771.4000244140625,22489400.0,754.969970703125
2014-01-02 23:59:59.999,767.2100219726562,820.3099975585938,802.3900146484375,38489500.0,773.4400024414062
2014-01-03 23:59:59.999,789.1199951171875,834.1500244140625,818.719970703125,37810100.0,802.8499755859375
2014-01-04 23:59:59.999,801.6699829101562,859.510009765625,859.510009765625,38005000.0,823.27001953125
2014-01-05 23:59:59.999,854.52001953125,952.4000244140625,933.530029296875,72898496.0,858.5499877929688
2014-01-06 23:59:59.999,905.7100219726562,1017.1199951171875,953.2899780273438,85565696.0,936.0499877929688
2014-01-07 23:59:59.999,802.0,965.739990234375,802.0,81311696.0,946.489990234375
2014-01-08 23:59:59.999,776.1799926757812,870.6799926757812,842.719970703125,74175600.0,795.989990234375
2014-01-09 23:59:59.999,804.1400146484375,864.3599853515625,846.8599853515625,59998600.0,841.469970703125
2014-01-10 23:59:59.999,822.5999755859375,871.1900024414062,868.47998046875,31876800.0,846.6900024414062
2014-01-11 23:59:59.999,861.719970703125,921.47998046875,913.9500122070312,44754200.0,867.3200073242188
2014-01-12 23:59:59.999,851.1699829101562,928.52001953125,863.219970703125,39623500.0,919.5999755859375
2014-01-13 23:59:59.999,806.0499877929688,861.2899780273438,841.2000122070312,45580900.0,860.1900024414062
2014-01-14 23:59:59.999,825.6599731445312,855.6900024414062,833.27001953125,20829800.0,843.1699829101562
2014-01-15 23:59:59.999,830.8599853515625,872.8099975585938,860.9000244140625,28107200.0,833.1199951171875
2014-01-16 23:59:59.999,835.6300048828125,866.1599731445312,835.6300048828125,19149300.0,860.2899780273438
2014-01-17 23:59:59.999,797.6300048828125,842.9099731445312,814.6400146484375,39031700.0,834.489990234375
2014-01-18 23:59:59.999,816.0700073242188,841.489990234375,840.0,18052700.0,816.0700073242188
2014-01-19 23:59:59.999,825.530029296875,870.9600219726562,870.9600219726562,24365700.0,839.6599731445312
2014-01-20 23:59:59.999,853.8699951171875,886.3900146484375,870.2000122070312,27652700.0,871.3900146484375
2014-01-21 23:59:59.999,855.9299926757812,881.2000122070312,863.9099731445312,18997300.0,869.6500244140625
2014-01-22 23:59:59.999,837.3599853515625,870.1500244140625,845.5900268554688,18453700.0,867.2100219726562
2014-01-23 23:59:59.999,819.3200073242188,851.5700073242188,822.0399780273438,15607100.0,845.4600219726562
2014-01-24 23:59:59.999,783.5800170898438,822.4299926757812,797.0700073242188,34912000.0,822.4299926757812
2014-01-25 23:59:59.999,792.9600219726562,861.4500122070312,853.6099853515625,24303900.0,796.239990234375
2014-01-26 23:59:59.999,844.8599853515625,897.02001953125,885.280029296875,32224300.0,853.6799926757812
2014-01-27 23:59:59.999,757.1099853515625,893.0,771.3900146484375,49233600.0,884.5999755859375
2014-01-28 23:59:59.999,766.97998046875,832.5,812.510009765625,44875500.0,774.02001953125
2014-01-29 23:59:59.999,809.8499755859375,836.8699951171875,826.0,17984400.0,809.9600219726562
2014-01-30 23:59:59.999,799.0599975585938,830.5,819.030029296875,29918200.0,826.02001953125
2014-01-31 23:59:59.999,812.5999755859375,831.8699951171875,829.9199829101562,17107900.0,818.4299926757812
2014-02-01 23:59:59.999,827.1099853515625,853.52001953125,832.5800170898438,19668700.0,828.6099853515625
2014-02-02 23:59:59.999,820.6699829101562,844.719970703125,825.3699951171875,11300900.0,832.9000244140625
2014-02-03 23:59:59.999,807.219970703125,826.47998046875,823.8300170898438,13940100.0,824.0800170898438
2014-02-04 23:59:59.999,820.9400024414062,840.1699829101562,827.9600219726562,16609700.0,823.77001953125
2014-02-05 23:59:59.999,811.9099731445312,837.3200073242188,811.9099731445312,22395100.0,829.9600219726562
2014-02-06 23:59:59.999,770.5900268554688,819.8099975585938,781.5499877929688,50108700.0,815.5900268554688
